OGIds	Mz,Pn,Ab,Nb,On,Ga
OG18895_1	mz.gene.s50.39,pn.gene.s79.63,ab.gene.s136.3,nb.gene.s64.38,on.gene.LG10.133,ENSGACG00000020315
OG18896_1	mz.gene.s17.35,pn.gene.s51.8,ab.gene.s84.19,nb.gene.s1.122,on.gene.LG17.578,ENSGACG00000019692
OG18897_1	mz.gene.s23.71,pn.gene.s73.47,ab.gene.s131.19,nb.gene.s24.157,on.gene.LG15.101,ENSGACG00000007592
OG18898_1	mz.gene.s14.118,pn.gene.s112.28,ab.gene.s26.47,nb.gene.s16.130,on.gene.LG12.632,ENSGACG00000006542
OG18899_1	mz.gene.s155.12,pn.gene.s88.32,ab.gene.s95.4,nb.gene.s130.5,on.gene.LG7.170,ENSGACG00000003338
OG18900_1	mz.gene.s146.1,pn.gene.s40.59,ab.gene.s42.29,nb.gene.s24.82,on.gene.LG15.21,ENSGACG00000009925
OG18901_1	mz.gene.s6.44,pn.gene.s3.76,ab.gene.s36.104,nb.gene.s10.231,on.gene.LG18.245,ENSGACG00000015442
OG18902_1	NULL,NULL,NULL,nb.gene.s27.108,NULL,ENSGACG00000014308
OG18903_1	mz.gene.s3.343,pn.gene.s9.169,ab.gene.s15.18,nb.gene.s9.282,on.gene.LG19.87,ENSGACG00000008539
OG18904_1	mz.gene.s137.2,pn.gene.s127.2,ab.gene.s195.2,nb.gene.s121.7,on.gene.LG11.312,ENSGACG00000006462
OG18905_1	mz.gene.s53.50,NULL,ab.gene.s121.8,nb.gene.s30.33,on.gene.LG1.27,ENSGACG00000017182
OG18906_1	mz.gene.s6.20,pn.gene.s3.56,ab.gene.s36.126,nb.gene.s10.255,on.gene.LG18.218,ENSGACG00000015531
OG18907_1	NULL,pn.gene.s29.25,NULL,nb.gene.s12.40,on.gene.LG22.529,ENSGACG00000006870
OG18908_1	mz.gene.s158.24,pn.gene.s151.37,ab.gene.s146.24,nb.gene.s136.27,on.gene.LG14.783,ENSGACG00000012622
OG18909_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000020453
OG18910_1	mz.gene.s18.132,pn.gene.s11.64,ab.gene.s86.53,NULL,NULL,ENSGACG00000010378
OG18911_1	mz.gene.s3.98,pn.gene.s69.69,ab.gene.s75.75,nb.gene.s57.89,on.gene.LG19.340,ENSGACG00000011662
OG18912_1	mz.gene.s321.3,pn.gene.s26.5,ab.gene.s458.24,nb.gene.s15.23,on.gene.LG13.722,ENSGACG00000005809
OG18913_1	mz.gene.s149.25,pn.gene.s174.17,ab.gene.s279.12,nb.gene.s60.54,on.gene.LG16-21.199,ENSGACG00000014551
OG18914_1	mz.gene.s197.36,pn.gene.s237.50,ab.gene.s563.8,nb.gene.s293.5,on.gene.LG12.987,NULL
OG18915_1	mz.gene.s197.4,pn.gene.s237.7,ab.gene.s892.4,nb.gene.s346.6,NULL,NULL
OG18916_1	mz.gene.s19.138,pn.gene.s101.6,ab.gene.s562.4,nb.gene.s12.231,on.gene.LG22.259,ENSGACG00000004051
OG18917_1	mz.gene.s78.37,pn.gene.s35.66,ab.gene.s175.2,nb.gene.s22.102,on.gene.UNK4.32,ENSGACG00000008762
OG18918_1	mz.gene.s63.36,NULL,ab.gene.s171.17,nb.gene.s69.34,on.gene.LG5.55,ENSGACG00000011105
OG18919_1	mz.gene.s282.2,NULL,ab.gene.s175.33,NULL,NULL,NULL
OG18920_1	mz.gene.s36.80,pn.gene.s48.88,ab.gene.s304.30,nb.gene.s8.173,on.gene.LG20.879,ENSGACG00000006447
OG18921_1	mz.gene.s45.67,pn.gene.s207.23,ab.gene.s157.23,NULL,NULL,NULL
OG18922_1	mz.gene.s14.165,pn.gene.s5.13,ab.gene.s13.3,nb.gene.s16.87,on.gene.LG12.583,NULL
OG18923_1	mz.gene.s19.183,pn.gene.s27.127,ab.gene.s18.72,nb.gene.s12.190,on.gene.LG22.300,ENSGACG00000003517
OG18924_1	mz.gene.s147.26,pn.gene.s129.20,ab.gene.s357.13,NULL,NULL,ENSGACG00000019532
OG18925_1	mz.gene.s61.62,NULL,NULL,NULL,on.gene.UNK6.56,ENSGACG00000014456
OG18926_1	mz.gene.s11.156,pn.gene.s7194.1,ab.gene.s3.105,nb.gene.s2.85,on.gene.LG2.284,ENSGACG00000017006
OG18927_1	NULL,NULL,ab.gene.s2155.1,nb.gene.s130.23,NULL,ENSGACG00000000433
OG18928_1	mz.gene.s29.32,pn.gene.s78.33,ab.gene.s918.3,nb.gene.s51.29,on.gene.LG2.24,ENSGACG00000016352
OG18929_1	mz.gene.s35.36,pn.gene.s49.54,ab.gene.s248.27,nb.gene.s594.1,on.gene.LG17.767,ENSGACG00000007669
OG18930_1	NULL,pn.gene.s415.7,NULL,nb.gene.s7.244,NULL,NULL
OG18931_1	mz.gene.s32.201,pn.gene.s169.13,NULL,NULL,on.gene.LG7.1255,ENSGACG00000011975
OG18932_1	mz.gene.s61.84,pn.gene.s157.43,ab.gene.s285.13,nb.gene.s20.43,on.gene.LG4.499,ENSGACG00000010662
OG18933_1	mz.gene.s458.3,pn.gene.s180.34,NULL,nb.gene.s122.20,on.gene.UNK50.1,ENSGACG00000017358
OG18934_1	NULL,NULL,NULL,nb.gene.s138.28,on.gene.UNK174.4,ENSGACG00000011651
OG18935_1	mz.gene.s104.37,NULL,ab.gene.s1324.1,nb.gene.s154.17,NULL,ENSGACG00000014427
OG18936_1	mz.gene.s0.177,pn.gene.s62.89,ab.gene.s173.5,nb.gene.s14.76,on.gene.LG7.570,ENSGACG00000017239
OG18937_1	NULL,pn.gene.s92.77,NULL,NULL,on.gene.UNK215.2,NULL
OG18938_1	NULL,pn.gene.s131.28,ab.gene.s383.3,nb.gene.s54.112,on.gene.LG4.163,ENSGACG00000014316
OG18939_1	mz.gene.s7.123,pn.gene.s10.95,ab.gene.s129.2,nb.gene.s0.412,on.gene.LG1.233,ENSGACG00000015514
OG18940_1	NULL,NULL,ab.gene.s474.1,NULL,NULL,NULL
OG18941_1	mz.gene.s299.9,pn.gene.s437.4,NULL,nb.gene.s272.5,on.gene.UNK87.2,NULL
OG18942_1	NULL,pn.gene.s203.5,ab.gene.s329.16,nb.gene.s43.49,on.gene.LG15.282,ENSGACG00000006188
OG18943_1	mz.gene.s5.142,pn.gene.s160.28,ab.gene.s6.24,nb.gene.s48.111,on.gene.LG15.544,NULL
OG18944_1	mz.gene.s8.54,pn.gene.s116.16,ab.gene.s112.19,nb.gene.s37.51,NULL,NULL
OG18945_1	mz.gene.s10.35,pn.gene.s109.57,ab.gene.s313.12,nb.gene.s4.416,on.gene.LG5.548,ENSGACG00000001058
OG18946_1	mz.gene.s10.339,pn.gene.s177.41,ab.gene.s9.54,nb.gene.s6.391,on.gene.LG5.230,ENSGACG00000009779
OG18947_1	mz.gene.s23.43,pn.gene.s40.104,ab.gene.s185.7,nb.gene.s24.129,on.gene.LG15.67,ENSGACG00000008112
OG18948_1	mz.gene.s372.4,pn.gene.s488.2,NULL,NULL,NULL,NULL
OG18949_1	mz.gene.s3.466,NULL,ab.gene.s15.136,nb.gene.s9.173,on.gene.LG19.659,ENSGACG00000006103
OG18950_1	mz.gene.s15.98,pn.gene.s33.77,ab.gene.s361.2,nb.gene.s4.72,on.gene.LG5.827,ENSGACG00000005222
OG18951_1	mz.gene.s252.2,pn.gene.s388.3,NULL,NULL,on.gene.UNK227.1,ENSGACG00000004251
OG18952_1	mz.gene.s94.46,NULL,NULL,nb.gene.s88.75,NULL,NULL
OG18953_1	mz.gene.s97.25,NULL,NULL,nb.gene.s11.149,NULL,NULL
OG18954_1	mz.gene.s93.35,NULL,NULL,nb.gene.s3.338,on.gene.LG13.862,NULL
OG18955_1	mz.gene.s94.15,NULL,NULL,nb.gene.s88.50,NULL,NULL
OG18956_1	NULL,NULL,NULL,nb.gene.s8.302,NULL,ENSGACG00000008927
OG18957_1	NULL,NULL,ab.gene.s2.28,NULL,on.gene.LG1.539,ENSGACG00000016590
OG18958_1	mz.gene.s32.203,pn.gene.s169.11,ab.gene.s166.40,nb.gene.s15.217,on.gene.LG7.1257,ENSGACG00000011944
OG18959_1	mz.gene.s140.13,NULL,ab.gene.s104.54,nb.gene.s42.100,on.gene.LG6.279,ENSGACG00000016636
OG18960_1	mz.gene.s180.13,pn.gene.s351.1,ab.gene.s1535.1,nb.gene.s181.19,NULL,ENSGACG00000012702
OG18961_1	mz.gene.s1.347,pn.gene.s67.57,ab.gene.s350.3,nb.gene.s818.1,on.gene.LG6.615,ENSGACG00000018535
OG18962_1	mz.gene.s398.4,pn.gene.s504.4,ab.gene.s874.4,nb.gene.s237.14,on.gene.LG20.536,ENSGACG00000013143
OG18963_1	NULL,NULL,ab.gene.s24.23,NULL,on.gene.LG5.346,ENSGACG00000007882
OG18964_1	mz.gene.s1.72,pn.gene.s170.20,NULL,NULL,on.gene.LG6.973,ENSGACG00000018108
OG18965_1	NULL,NULL,ab.gene.s46.118,nb.gene.s68.1,on.gene.LG10.304,ENSGACG00000020677
OG18966_1	mz.gene.s423.5,pn.gene.s144.3,NULL,nb.gene.s120.2,on.gene.UNK75.26,NULL
OG18967_1	mz.gene.s81.27,pn.gene.s4.80,ab.gene.s149.56,nb.gene.s76.22,NULL,NULL
OG18968_1	mz.gene.s44.52,pn.gene.s135.69,ab.gene.s293.29,nb.gene.s74.3,on.gene.LG13.449,ENSGACG00000006832
OG18969_1	mz.gene.s401.5,pn.gene.s511.7,ab.gene.s1038.1,NULL,on.gene.UNK237.7,ENSGACG00000000917
OG18970_1	NULL,NULL,ab.gene.s344.10,nb.gene.s151.10,NULL,NULL
OG18971_1	mz.gene.s1.389,pn.gene.s67.13,ab.gene.s170.10,nb.gene.s11.260,on.gene.LG6.600,ENSGACG00000019351
OG18972_1	NULL,pn.gene.s151.24,ab.gene.s146.37,NULL,NULL,ENSGACG00000012427
OG18973_1	mz.gene.s8.115,pn.gene.s2.168,ab.gene.s11.50,nb.gene.s37.108,on.gene.LG14.402,ENSGACG00000009109
OG18974_1	mz.gene.s71.28,NULL,ab.gene.s229.7,nb.gene.s28.54,on.gene.LG15.192,ENSGACG00000013559
OG18975_1	mz.gene.s47.84,pn.gene.s16.110,ab.gene.s4.41,nb.gene.s19.12,on.gene.LG8-24.835,ENSGACG00000003493
OG18976_1	mz.gene.s41.126,pn.gene.s30.117,ab.gene.s207.4,NULL,on.gene.LG18.593,ENSGACG00000016991
OG18977_1	mz.gene.s21.146,pn.gene.s1.94,ab.gene.s110.3,nb.gene.s46.87,on.gene.LG7.387,ENSGACG00000015867
OG18978_1	mz.gene.s11.224,pn.gene.s7.51,ab.gene.s3.33,NULL,on.gene.LG2.215,ENSGACG00000017411
OG18979_1	mz.gene.s226.18,pn.gene.s334.3,ab.gene.s101.30,nb.gene.s49.74,on.gene.LG7.248,ENSGACG00000018329
OG18980_1	mz.gene.s24.64,pn.gene.s44.43,ab.gene.s68.38,NULL,on.gene.LG11.591,ENSGACG00000010016
OG18981_1	NULL,pn.gene.s26.18,ab.gene.s458.10,nb.gene.s15.14,on.gene.LG13.739,ENSGACG00000005974
OG18982_1	mz.gene.s1.307,NULL,ab.gene.s128.32,nb.gene.s18.167,on.gene.LG6.669,ENSGACG00000018776
OG18983_1	mz.gene.s68.70,pn.gene.s131.11,ab.gene.s483.10,nb.gene.s54.82,on.gene.LG4.206,ENSGACG00000007978
OG18984_1	mz.gene.s168.33,pn.gene.s182.19,ab.gene.s124.51,nb.gene.s100.62,on.gene.LG23.597,ENSGACG00000010119
OG18985_1	mz.gene.s190.21,NULL,NULL,NULL,on.gene.LG8-24.358,ENSGACG00000008100
OG18986_1	mz.gene.s199.24,pn.gene.s152.14,ab.gene.s220.25,nb.gene.s53.49,on.gene.UNK56.25,ENSGACG00000005039
OG18987_1	mz.gene.s69.24,pn.gene.s13.53,ab.gene.s10.25,nb.gene.s1.58,on.gene.LG17.644,ENSGACG00000018919
OG18988_1	mz.gene.s16.146,pn.gene.s27.50,ab.gene.s150.47,nb.gene.s12.120,on.gene.LG22.369,NULL
OG18989_1	NULL,NULL,ab.gene.s95.21,NULL,on.gene.LG2.5,NULL
OG18990_1	mz.gene.s8.170,NULL,NULL,NULL,on.gene.LG14.302,NULL
OG18991_1	mz.gene.s189.29,pn.gene.s553.3,ab.gene.s990.4,nb.gene.s259.12,on.gene.UNK23.6,ENSGACG00000004425
OG18992_1	mz.gene.s106.5,pn.gene.s130.7,NULL,NULL,NULL,NULL
OG18993_1	mz.gene.s106.29,pn.gene.s130.29,ab.gene.s620.18,nb.gene.s27.133,NULL,ENSGACG00000009975
OG18994_1	NULL,NULL,NULL,nb.gene.s148.24,on.gene.LG12.261,ENSGACG00000013986
OG18995_1	mz.gene.s116.40,pn.gene.s173.3,ab.gene.s125.37,nb.gene.s43.16,on.gene.LG15.343,ENSGACG00000004116
OG18996_1	mz.gene.s140.34,pn.gene.s185.32,NULL,nb.gene.s42.82,on.gene.LG6.292,ENSGACG00000016758
OG18997_1	mz.gene.s59.30,pn.gene.s70.29,ab.gene.s274.28,nb.gene.s195.26,on.gene.UNK92.29,ENSGACG00000002567
OG18998_1	mz.gene.s52.93,pn.gene.s8.168,ab.gene.s41.44,nb.gene.s13.175,on.gene.UNK31.45,ENSGACG00000004078
OG18999_1	mz.gene.s136.46,pn.gene.s54.43,ab.gene.s179.24,nb.gene.s13.41,on.gene.LG16-21.261,ENSGACG00000001746
OG19000_1	NULL,NULL,NULL,nb.gene.s45.51,on.gene.LG14.619,ENSGACG00000011973
OG19001_1	mz.gene.s51.94,pn.gene.s4.107,ab.gene.s237.11,nb.gene.s185.8,on.gene.LG8-24.194,ENSGACG00000005706
OG19002_1	mz.gene.s68.50,pn.gene.s131.31,ab.gene.s383.6,nb.gene.s54.114,on.gene.LG4.166,ENSGACG00000014332
OG19003_1	NULL,pn.gene.s101.17,ab.gene.s87.2,NULL,on.gene.LG22.251,NULL
OG19004_1	mz.gene.s36.152,NULL,ab.gene.s7.164,NULL,on.gene.LG20.808,ENSGACG00000007575
OG19005_1	mz.gene.s62.84,pn.gene.s240.15,ab.gene.s201.18,nb.gene.s174.20,on.gene.LG13.336,ENSGACG00000004572
OG19006_1	mz.gene.s193.9,NULL,ab.gene.s213.40,NULL,on.gene.LG7.35,ENSGACG00000008022
OG19007_1	NULL,NULL,NULL,nb.gene.s11.175,NULL,ENSGACG00000015950
OG19008_1	mz.gene.s32.135,pn.gene.s34.20,ab.gene.s151.36,nb.gene.s15.153,on.gene.LG7.1176,ENSGACG00000012874
OG19009_1	mz.gene.s124.5,NULL,ab.gene.s110.38,NULL,on.gene.LG7.357,ENSGACG00000015771
OG19010_1	NULL,NULL,NULL,nb.gene.s18.75,NULL,ENSGACG00000019200
OG19011_1	mz.gene.s138.41,pn.gene.s272.10,NULL,nb.gene.s107.40,on.gene.LG20.86,NULL
OG19012_1	mz.gene.s28.147,pn.gene.s17.113,ab.gene.s44.75,nb.gene.s55.135,on.gene.LG4.696,ENSGACG00000009436
OG19013_1	mz.gene.s17.40,pn.gene.s51.14,ab.gene.s84.16,nb.gene.s1.127,on.gene.LG17.572,ENSGACG00000019702
OG19014_1	mz.gene.s100.71,pn.gene.s305.8,ab.gene.s365.10,nb.gene.s49.21,on.gene.LG7.304,ENSGACG00000018575
OG19015_1	mz.gene.s33.12,pn.gene.s53.48,ab.gene.s528.7,nb.gene.s5.92,on.gene.LG13.11,ENSGACG00000012095
OG19016_1	mz.gene.s157.37,pn.gene.s149.2,NULL,nb.gene.s296.2,on.gene.UNK206.13,ENSGACG00000002192
OG19017_1	mz.gene.s94.103,pn.gene.s63.20,ab.gene.s312.9,nb.gene.s68.16,on.gene.LG10.320,ENSGACG00000020659
OG19018_1	mz.gene.s62.37,pn.gene.s119.17,NULL,nb.gene.s59.14,on.gene.LG13.281,ENSGACG00000003465
OG19019_1	mz.gene.s186.11,pn.gene.s253.25,ab.gene.s271.24,nb.gene.s197.12,on.gene.UNK111.8,ENSGACG00000019393
OG19020_1	mz.gene.s107.55,pn.gene.s97.20,ab.gene.s159.37,NULL,on.gene.LG18.95,ENSGACG00000012708
OG19021_1	mz.gene.s23.35,pn.gene.s40.96,ab.gene.s185.16,nb.gene.s24.118,on.gene.LG15.57,ENSGACG00000008356
OG19022_1	mz.gene.s207.33,NULL,NULL,NULL,on.gene.LG11.814,NULL
OG19023_1	mz.gene.s37.60,NULL,NULL,NULL,NULL,ENSGACG00000019575
OG19024_1	mz.gene.s12.270,pn.gene.s43.5,ab.gene.s120.5,nb.gene.s31.103,on.gene.LG20.213,ENSGACG00000011801
OG19025_1	NULL,pn.gene.s265.21,ab.gene.s560.22,NULL,on.gene.LG17.221,NULL
OG19026_1	mz.gene.s13.134,pn.gene.s6.129,ab.gene.s0.121,nb.gene.s33.15,on.gene.LG9.231,ENSGACG00000003151
OG19027_1	NULL,pn.gene.s41.82,ab.gene.s24.34,nb.gene.s6.290,NULL,NULL
OG19028_1	mz.gene.s57.56,pn.gene.s46.92,ab.gene.s7.86,NULL,on.gene.LG20.727,ENSGACG00000008976
OG19029_1	mz.gene.s93.58,pn.gene.s26.149,ab.gene.s89.33,nb.gene.s3.315,on.gene.LG13.885,ENSGACG00000003720
OG19030_1	mz.gene.s23.109,NULL,ab.gene.s118.38,nb.gene.s145.22,on.gene.UNK44.6,ENSGACG00000006885
OG19031_1	NULL,pn.gene.s372.12,NULL,NULL,NULL,ENSGACG00000000104
OG19032_1	mz.gene.s102.17,pn.gene.s118.2,ab.gene.s571.7,nb.gene.s1.341,on.gene.UNK95.2,ENSGACG00000015711
OG19033_1	NULL,pn.gene.s409.4,NULL,NULL,NULL,ENSGACG00000020116
OG19034_1	mz.gene.s3.96,pn.gene.s69.71,ab.gene.s75.78,NULL,NULL,NULL
OG19035_1	mz.gene.s89.1,pn.gene.s77.57,ab.gene.s682.4,nb.gene.s15.274,on.gene.LG7.1329,NULL
OG19036_1	mz.gene.s4.72,pn.gene.s0.197,ab.gene.s91.10,nb.gene.s2.306,on.gene.LG2.541,ENSGACG00000018316
OG19037_1	mz.gene.s32.2,pn.gene.s34.138,ab.gene.s318.2,nb.gene.s15.27,on.gene.LG7.1034,ENSGACG00000005632
OG19038_1	NULL,pn.gene.s146.25,ab.gene.s239.3,NULL,on.gene.LG20.558,NULL
OG19039_1	mz.gene.s10.270,pn.gene.s41.44,ab.gene.s24.72,nb.gene.s6.326,on.gene.LG5.295,ENSGACG00000008748
OG19040_1	mz.gene.s5.217,pn.gene.s12.114,ab.gene.s19.50,nb.gene.s26.98,on.gene.LG15.625,ENSGACG00000012675
OG19041_1	mz.gene.s43.20,pn.gene.s37.16,ab.gene.s45.23,nb.gene.s52.69,on.gene.LG12.905,ENSGACG00000014447
OG19042_1	NULL,pn.gene.s224.48,ab.gene.s415.15,NULL,on.gene.LG14.18,ENSGACG00000019996
OG19043_1	mz.gene.s27.83,pn.gene.s86.51,ab.gene.s49.47,nb.gene.s35.29,on.gene.LG9.369,ENSGACG00000004717
OG19044_1	mz.gene.s153.7,pn.gene.s92.27,ab.gene.s347.4,NULL,on.gene.LG22.106,ENSGACG00000002372
OG19045_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000009947
OG19046_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000018368
OG19047_1	mz.gene.s47.95,pn.gene.s16.98,ab.gene.s4.54,nb.gene.s27.5,on.gene.LG8-24.823,ENSGACG00000003563
OG19048_1	mz.gene.s17.14,pn.gene.s13.103,ab.gene.s117.14,NULL,on.gene.LG17.600,ENSGACG00000018803
OG19049_1	mz.gene.s99.77,pn.gene.s42.26,ab.gene.s133.29,nb.gene.s3.270,on.gene.UNK30.58,ENSGACG00000007166
OG19050_1	mz.gene.s10.28,pn.gene.s109.64,ab.gene.s313.19,nb.gene.s4.409,on.gene.LG5.556,ENSGACG00000001084
OG19051_1	mz.gene.s102.15,pn.gene.s118.4,NULL,NULL,NULL,NULL
OG19052_1	NULL,pn.gene.s48.3,ab.gene.s7.141,nb.gene.s863.1,on.gene.LG20.788,NULL
OG19053_1	mz.gene.s5.103,pn.gene.s57.9,NULL,nb.gene.s48.78,on.gene.LG15.498,ENSGACG00000010809
OG19054_1	mz.gene.s186.21,pn.gene.s253.16,ab.gene.s271.15,nb.gene.s197.17,on.gene.UNK143.13,ENSGACG00000019411
OG19055_1	NULL,pn.gene.s64.121,ab.gene.s482.8,nb.gene.s18.39,on.gene.LG6.792,ENSGACG00000018346
OG19056_1	mz.gene.s315.5,pn.gene.s239.38,ab.gene.s540.19,nb.gene.s146.15,on.gene.LG8-24.411,NULL
OG19057_1	mz.gene.s2.42,pn.gene.s50.2,ab.gene.s8.61,NULL,on.gene.LG1.407,ENSGACG00000016059
OG19058_1	mz.gene.s19.170,pn.gene.s27.137,ab.gene.s18.87,nb.gene.s12.202,on.gene.LG22.288,ENSGACG00000003666
OG19059_1	mz.gene.s14.161,pn.gene.s5.9,ab.gene.s26.6,nb.gene.s16.91,on.gene.LG12.587,ENSGACG00000007129
OG19060_1	mz.gene.s18.40,pn.gene.s11.151,ab.gene.s142.26,nb.gene.s4.342,on.gene.UNK19.28,ENSGACG00000001501
OG19061_1	mz.gene.s65.46,pn.gene.s105.29,ab.gene.s25.49,nb.gene.s31.36,on.gene.LG20.139,ENSGACG00000011089
OG19062_1	mz.gene.s162.38,pn.gene.s323.6,ab.gene.s330.10,NULL,NULL,NULL
OG19063_1	mz.gene.s161.36,pn.gene.s175.25,ab.gene.s155.4,nb.gene.s147.35,on.gene.LG16-21.41,ENSGACG00000009159
OG19064_1	mz.gene.s108.9,pn.gene.s115.19,ab.gene.s428.6,NULL,on.gene.LG20.567,NULL
OG19065_1	mz.gene.s162.21,pn.gene.s324.14,ab.gene.s541.15,nb.gene.s73.26,on.gene.LG19.610,ENSGACG00000003988
OG19066_1	NULL,pn.gene.s507.5,NULL,NULL,on.gene.LG11.228,ENSGACG00000007597
OG19067_1	mz.gene.s73.48,pn.gene.s184.8,ab.gene.s152.33,nb.gene.s67.59,on.gene.LG14.165,ENSGACG00000007517
OG19068_1	NULL,pn.gene.s37.66,NULL,NULL,on.gene.LG12.854,ENSGACG00000014673
OG19069_1	mz.gene.s111.35,NULL,ab.gene.s60.27,NULL,on.gene.LG1.716,ENSGACG00000012495
OG19070_1	NULL,pn.gene.s41.105,NULL,nb.gene.s6.270,on.gene.LG5.362,ENSGACG00000000307
OG19071_1	mz.gene.s12.78,pn.gene.s99.47,NULL,NULL,on.gene.LG20.413,NULL
OG19072_1	mz.gene.s1.41,NULL,NULL,NULL,on.gene.UNK313.1,NULL
OG19073_1	mz.gene.s34.17,pn.gene.s236.7,ab.gene.s602.1,nb.gene.s244.5,on.gene.LG5.950,ENSGACG00000001000
OG19074_1	NULL,NULL,ab.gene.s22.67,NULL,on.gene.LG16-21.490,ENSGACG00000005937
OG19075_1	mz.gene.s1369.1,NULL,NULL,NULL,on.gene.LG14.153,NULL
OG19076_1	mz.gene.s135.24,NULL,NULL,NULL,on.gene.LG6.558,NULL
OG19077_1	mz.gene.s140.40,NULL,NULL,NULL,on.gene.LG14.664,NULL
OG19078_1	mz.gene.s138.33,NULL,NULL,NULL,on.gene.UNK202.3,NULL
OG19079_1	mz.gene.s13.29,NULL,NULL,NULL,on.gene.LG9.127,ENSGACG00000002425
OG19080_1	mz.gene.s3.160,pn.gene.s69.5,ab.gene.s75.2,nb.gene.s57.154,on.gene.LG19.267,ENSGACG00000011314
OG19081_1	mz.gene.s134.72,NULL,NULL,NULL,on.gene.LG13.816,NULL
OG19082_1	mz.gene.s134.58,NULL,NULL,NULL,on.gene.LG13.802,NULL
OG19083_1	mz.gene.s52.110,pn.gene.s8.185,ab.gene.s41.22,nb.gene.s13.155,on.gene.UNK31.24,ENSGACG00000003842
OG19084_1	mz.gene.s36.66,pn.gene.s48.103,ab.gene.s304.16,nb.gene.s8.161,on.gene.LG20.896,ENSGACG00000006271
OG19085_1	mz.gene.s102.50,pn.gene.s56.28,ab.gene.s217.22,nb.gene.s1.370,on.gene.LG17.302,ENSGACG00000000652
OG19086_1	mz.gene.s107.60,pn.gene.s97.17,ab.gene.s159.40,nb.gene.s95.19,on.gene.LG18.89,ENSGACG00000012661
OG19087_1	mz.gene.s267.11,pn.gene.s224.57,NULL,NULL,on.gene.UNK277.7,ENSGACG00000020020
OG19088_1	mz.gene.s18.37,pn.gene.s11.153,ab.gene.s142.25,nb.gene.s4.343,NULL,NULL
OG19089_1	mz.gene.s17.7,pn.gene.s13.97,ab.gene.s117.10,nb.gene.s1.98,on.gene.LG17.608,ENSGACG00000018815
OG19090_1	mz.gene.s25.158,pn.gene.s189.31,ab.gene.s431.7,nb.gene.s13.134,on.gene.LG16-21.365,ENSGACG00000003629
OG19091_1	mz.gene.s135.58,pn.gene.s186.21,ab.gene.s501.9,nb.gene.s11.179,on.gene.LG6.514,ENSGACG00000015962
OG19092_1	mz.gene.s61.108,pn.gene.s157.25,ab.gene.s335.8,nb.gene.s20.24,on.gene.LG4.523,ENSGACG00000010401
OG19093_1	NULL,NULL,ab.gene.s211.14,NULL,on.gene.LG13.209,ENSGACG00000002587
OG19094_1	mz.gene.s11.202,pn.gene.s7.71,ab.gene.s3.56,NULL,on.gene.LG2.239,ENSGACG00000017288
OG19095_1	mz.gene.s36.7,pn.gene.s38.40,ab.gene.s258.15,nb.gene.s8.104,on.gene.UNK27.39,ENSGACG00000005579
OG19096_1	mz.gene.s403.4,pn.gene.s571.3,ab.gene.s1007.1,nb.gene.s242.11,on.gene.UNK192.5,ENSGACG00000014602
OG19097_1	mz.gene.s30.13,pn.gene.s93.26,ab.gene.s163.15,nb.gene.s39.42,on.gene.UNK1.55,NULL
OG19098_1	mz.gene.s0.45,pn.gene.s346.15,ab.gene.s122.15,NULL,on.gene.LG14.25,ENSGACG00000013540
OG19099_1	mz.gene.s2.29,pn.gene.s165.14,ab.gene.s8.77,nb.gene.s0.265,on.gene.LG1.393,ENSGACG00000015997
OG19100_1	mz.gene.s122.11,pn.gene.s126.7,ab.gene.s99.39,nb.gene.s110.38,on.gene.LG12.810,ENSGACG00000014260
OG19101_1	mz.gene.s9.36,pn.gene.s32.126,ab.gene.s82.42,nb.gene.s98.31,on.gene.LG12.199,ENSGACG00000012233
OG19102_1	mz.gene.s21.38,pn.gene.s1.210,ab.gene.s127.36,nb.gene.s14.227,on.gene.LG7.498,ENSGACG00000016456
OG19103_1	mz.gene.s155.9,pn.gene.s88.23,ab.gene.s95.9,NULL,on.gene.LG7.165,ENSGACG00000003368
OG19104_1	mz.gene.s18.165,pn.gene.s11.37,ab.gene.s256.23,nb.gene.s4.212,on.gene.LG5.758,ENSGACG00000003895
OG19105_1	NULL,NULL,ab.gene.s201.23,NULL,NULL,NULL
OG19106_1	mz.gene.s214.8,pn.gene.s416.8,NULL,NULL,NULL,NULL
OG19107_1	mz.gene.s115.14,pn.gene.s88.4,ab.gene.s95.33,NULL,on.gene.LG7.142,ENSGACG00000002134
OG19108_1	NULL,pn.gene.s240.9,ab.gene.s5565.1,NULL,NULL,NULL
OG19109_1	mz.gene.s41.4,pn.gene.s30.5,ab.gene.s21.34,nb.gene.s23.177,on.gene.LG18.721,ENSGACG00000017667
OG19110_1	mz.gene.s17.33,pn.gene.s51.7,NULL,NULL,NULL,ENSGACG00000019690
OG19111_1	mz.gene.s87.71,pn.gene.s0.103,ab.gene.s14.82,nb.gene.s2.400,on.gene.LG6.827,NULL
OG19112_1	mz.gene.s247.9,pn.gene.s14.4,ab.gene.s12.74,nb.gene.s7.152,on.gene.UNK17.6,ENSGACG00000020763
OG19113_1	mz.gene.s10.214,pn.gene.s41.96,ab.gene.s24.15,NULL,on.gene.LG5.352,ENSGACG00000007730
